"","playerID","fg_playerID","POS","inducted","play_era","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","GS","InnOuts","PO","A","E","DP","PB","WP","SB_against","CS_for","ZR","PA","BA","1B","SLG","OBP","OPS","SO%","BB%","BB:SO","Range","Triple Crown","500_hr","3000_hit","1500_runs","1500_rbi","2500_G","ped_use","ISO","BABIP","wOBA","WAR","wRC+","all_star_appearances","num_gold_gloves","num_mvp","num_ws_mvp","silver_slugger","hank_aaron_award"
"184","pafkoan01",1009948,"RF","0","Integration",1852,6292,844,1796,264,62,213,976,38,13,561,477,7,76,82,15,164,327,9587,3388,590,97,67,0,0,0,0,0,6944,0.285441830896376,1257,0.448664971392244,0.350374423963134,0.799039395355378,0.0686923963133641,0.0807891705069124,1.17610062893082,2.14794816414687,"0","No","No","No","No","No","No",0.163,0.282,0.367,34.8,116,5,NA,NA,NA,NA,NA
"185","penato01",1010153,"C","0","Steroids",1988,6489,667,1687,298,27,107,708,80,63,455,846,72,23,68,38,234,1785,48095,11260,1049,118,157,105,0,1224,656,0,7005,0.259978425026969,1255,0.363692402527354,0.309064953604568,0.672757356131922,0.120770877944325,0.0649536045681656,0.537825059101655,6.19164989939638,"0","No","No","No","No","No","No",0.104,0.283,0.3,23.9,83,5,4,NA,NA,NA,NA
"186","posadjo01",841,"C","0","Modern",1829,6092,900,1664,379,10,275,1065,20,21,936,1453,78,74,1,47,186,1476,39356,10207,715,92,104,142,0,984,387,0,7149,0.273145108338805,1000,0.474064346684176,0.374038327038747,0.848102673722923,0.203245209120157,0.130927402433907,0.644184445973847,5.97156916347731,"0","No","No","No","No","No","No",0.201,0.315,0.367,40,123,5,NA,NA,NA,5,NA
"187","renteed01",1178,"SS","0","Modern",2152,8142,1200,2327,436,29,140,923,294,108,718,1182,42,31,99,76,241,2053,54075,2966,5706,272,1219,0,0,0,0,0,8967,0.285802014247114,1722,0.398059444853844,0.343035574885692,0.741095019739536,0.131816661090666,0.0800713728114197,0.607445008460237,4.02973977695167,"0","No","No","No","No","No","No",0.112,0.317,0.327,35.1,95,5,2,NA,1,3,NA
"188","rizzuph01",1011011,"SS","1","Integration",1661,5816,877,1588,239,62,38,563,149,58,651,398,1,49,193,2,107,155,4313,3220,4666,263,1217,0,0,0,0,0,6518,0.273039889958735,1249,0.355055020632737,0.351027922675667,0.706082943308405,0.06106167536054,0.0998772629640994,1.6356783919598,4.74774232390126,"0","No","No","No","No","No","No",0.082,0.288,0.335,41.4,96,5,NA,1,NA,NA,NA
"189","rojasco01",1011152,"CF","0","Free Agency",1822,6309,713,1660,254,25,54,593,74,68,396,489,30,20,87,59,181,1542,41245,3466,3965,134,971,1,2,1,0,0,6784,0.263116183230306,1327,0.336978919004597,0.306014150943396,0.642993069947993,0.0720813679245283,0.058372641509434,0.809815950920245,4.07848518111965,"0","No","No","No","No","No","No",0.074,0.276,0.292,6.7,83,5,NA,NA,NA,NA,NA
"190","santibe01",1130,"C","0","Steroids",1978,6951,755,1830,323,41,217,920,91,69,430,1270,52,38,26,70,204,1810,48216,10955,968,152,141,157,0,998,530,0,7489,0.263271471730686,1249,0.41519205869659,0.306850046735212,0.722042105431802,0.169582053678729,0.0574175457337428,0.338582677165354,6.02780586450961,"0","No","No","No","No","No","No",0.152,0.291,0.315,28.7,91,5,3,NA,NA,4,NA
"191","saxst01",1011481,"2B","0","Steroids",1769,6940,913,1949,278,47,54,550,444,178,556,584,47,24,75,37,146,1695,44712,3617,4817,190,998,0,0,0,0,0,7557,0.280835734870317,1570,0.357780979827089,0.33465660976578,0.692437589592869,0.0772793436548895,0.0735741696440386,0.952054794520548,4.76766534765404,"0","No","No","No","No","No","No",0.077,0.299,0.313,22.6,97,5,NA,NA,NA,1,NA
"192","sweenmi01",634,"1B","0","Modern",1454,5188,759,1540,325,5,215,909,53,25,522,613,61,74,5,59,142,748,19539,6015,515,70,552,16,0,94,54,0,5843,0.296838858905166,995,0.485736314572089,0.365565634092076,0.851301948664165,0.104911860345713,0.0893376690056478,0.851549755301794,4.49105914718019,"0","No","No","No","No","No","No",0.189,0.3,0.366,21.2,117,5,NA,NA,NA,NA,NA
"193","thomafr04",255,"1B","1","Modern",2322,8199,1494,2468,495,12,521,1704,32,23,1667,1397,168,87,0,121,226,969,25150,7910,497,80,776,0,0,0,0,0,10074,0.301012318575436,1440,0.554945725088425,0.419098669843161,0.974044394931586,0.138673813778042,0.165475481437364,1.1932712956335,3.62058570198105,"0","Yes","No","No","Yes","No","No",0.254,0.304,0.416,72.1,154,5,NA,2,NA,4,NA
"194","thomeji01",409,"1B","1","Steroids",2543,8422,1583,2328,451,26,612,1699,19,20,1747,2548,173,69,1,74,165,1561,40972,9450,1565,137,990,0,0,0,0,0,10312,0.276418902873427,1239,0.554143908810259,0.401861908456168,0.956005817266427,0.247090768037238,0.169414274631497,0.68563579277865,4.33149823043649,"0","Yes","No","Yes","Yes","Yes","No",0.278,0.322,0.406,69.1,145,5,NA,NA,NA,1,NA
"195","walkedi02",1013512,"OF","0","Integration",1905,6740,1037,2064,376,96,105,1023,59,10,817,325,0,16,93,0,81,0,0,3479,157,106,35,0,0,0,0,0,7573,0.306231454005935,1487,0.437240356083086,0.38254324574145,0.819783601824536,0.0429156212861482,0.107883269510102,2.51384615384615,1.90866141732283,"0","No","No","No","No","No","No",0.131,0.31,0.384,41.7,121,5,NA,NA,NA,NA,NA
"196","walkela01",455,"RF","1","Steroids",1988,6907,1355,2160,471,62,383,1311,230,76,913,1231,117,138,7,65,153,1806,47036,3976,213,57,92,0,0,0,0,0,8023,0.312726219777038,1244,0.565223686115535,0.400224354979434,0.965448041094969,0.153433877601895,0.113797831235199,0.741673436230707,2.10714285714286,"0","No","No","No","No","No","No",0.252,0.332,0.412,68.7,140,5,7,1,NA,3,NA
"197","wallati01",1013554,"3B","0","Steroids",2212,8099,908,2085,432,36,260,1125,51,66,649,1307,89,77,6,77,192,2120,56464,2543,4065,247,373,0,0,0,0,0,8902,0.25743919002346,1357,0.41597728114582,0.315771736688385,0.731749017834205,0.146820939114806,0.0729049651763649,0.496557000765111,2.9873417721519,"0","No","No","No","No","No","No",0.159,0.276,0.322,37.6,102,5,3,NA,NA,2,NA
"198","whitalo01",1013846,"2B","0","Steroids",2390,8570,1386,2369,420,65,244,1084,143,75,1197,1099,79,20,89,91,143,2146,57204,4771,6653,189,1527,0,0,0,0,0,9878,0.276429404900817,1640,0.426021003500583,0.363028953229399,0.789049956729982,0.111257339542417,0.121178376189512,1.08917197452229,4.77991631799163,"0","No","No","No","No","No","No",0.15,0.29,0.353,68.1,118,5,3,NA,NA,4,NA
"199","whitefr01",1013872,"2B","0","Free Agency",2324,7859,912,2006,407,58,160,886,178,83,412,1035,27,30,101,65,156,2151,56379,4944,6629,206,1459,0,0,0,0,0,8366,0.255248759384146,1381,0.382873139076218,0.292612957207746,0.675486096283964,0.123715037054745,0.0492469519483624,0.398067632850242,4.97977624784854,"0","No","No","No","No","No","No",0.128,0.274,0.301,31.1,84,5,8,NA,NA,1,NA
"200","willibe02",857,"CF","0","Modern",2076,7869,1366,2336,449,55,287,1257,147,87,1069,1212,97,39,12,64,223,1884,49988,4710,65,48,18,0,0,0,0,0,9041,0.296861100521032,1545,0.477316050324056,0.380931312907864,0.858247363231921,0.134055967260259,0.118239132839288,0.882013201320132,2.30009633911368,"0","No","No","No","No","No","No",0.18,0.318,0.373,43.9,126,5,4,NA,NA,1,NA
"201","willima04",77,"3B","0","Steroids",1866,7000,997,1878,338,35,378,1218,53,35,469,1363,86,55,9,62,182,1782,47043,1525,3672,191,386,0,0,0,0,0,7586,0.268285714285714,1127,0.488571428571429,0.316635908252043,0.805207336823472,0.179673081993145,0.0618244133930925,0.344093910491563,2.78510182207931,"0","No","No","No","No","No","No",0.22,0.282,0.345,44.8,110,5,4,NA,NA,4,NA
"202","willsma01",1014053,"SS","0","Expansion",1942,7588,1067,2134,177,71,20,458,586,208,552,684,26,16,119,29,92,1832,48847,2786,5512,331,928,0,0,0,0,0,8185,0.281233526620981,1866,0.331180811808118,0.330116065974343,0.661296877782461,0.0835675015271839,0.0674404398289554,0.807017543859649,4.27291452111226,"0","No","No","No","No","No","No",0.05,0.306,0.301,35.7,91,5,2,1,NA,NA,NA
"203","bagweje01",547,"1B","1","Steroids",2150,7797,1517,2314,488,32,449,1529,202,78,1401,1558,155,128,3,102,221,2092,55585,17546,1705,129,1618,0,0,0,0,0,9428,0.296780813133256,1345,0.540336026676927,0.407615613067459,0.947951639744386,0.16525243954179,0.148599915146372,0.899229781771502,8.95395348837209,"0","No","No","Yes","Yes","No","Yes",0.244,0.317,0.405,80.2,149,4,1,1,NA,3,NA
"204","bandosa01",1000505,"3B","0","Free Agency",2019,7060,982,1790,289,38,242,1039,75,46,1031,923,69,75,65,57,149,1879,49634,1788,3743,231,362,0,0,0,0,0,8223,0.253541076487252,1221,0.408073654390935,0.352182901617415,0.760256556008349,0.112246138878755,0.125380031618631,1.11700975081257,2.73947498761763,"0","No","No","No","No","No","No",0.155,0.26,0.346,56.2,121,4,NA,NA,NA,NA,NA
"205","beckegl01",1000743,"2B","0","Expansion",1320,5208,685,1473,196,31,22,360,49,25,260,243,3,19,58,27,114,1243,32627,2712,3719,179,758,0,0,0,0,0,5514,0.282834101382488,1224,0.345046082949309,0.317736670293798,0.662782753243106,0.044069640914037,0.0471527022125499,1.06995884773663,4.8719696969697,"0","No","No","No","No","No","No",0.062,0.292,0.302,8.9,83,4,1,NA,NA,NA,NA
"206","bergewa01",1000875,"OF","0","Live Ball",1350,5163,809,1550,299,59,242,898,36,0,435,694,0,38,27,0,69,0,0,3430,91,91,28,0,0,0,0,0,5636,0.300213054425721,950,0.521595971334495,0.358942512420156,0.880538483754651,0.123136976579134,0.0771823988644429,0.626801152737752,2.60814814814815,"0","No","No","No","No","No","No",0.221,0.309,0.394,42.8,136,4,NA,NA,NA,NA,NA
"207","bicheda01",1000946,"RF","0","Steroids",1704,6381,934,1906,401,27,274,1141,152,73,355,1078,32,41,5,73,176,1482,38680,2829,128,80,38,0,0,0,0,0,6850,0.298699263438333,1204,0.498824635637047,0.336058394160584,0.834883029797631,0.157372262773723,0.0518248175182482,0.329313543599258,1.73532863849765,"0","No","No","No","No","No","No",0.2,0.32,0.359,8.9,104,4,NA,NA,NA,1,NA
"208","boonebo01",1001183,"C","0","Free Agency",2264,7245,679,1838,303,26,105,826,38,50,663,608,90,20,142,78,191,2104,55699,11325,1185,183,155,97,0,1108,731,0,8006,0.253692201518288,1404,0.346169772256729,0.314888833374969,0.661058605631698,0.0759430427179615,0.0828128903322508,1.09046052631579,5.5256183745583,"0","No","No","No","No","No","No",0.092,0.262,0.298,31.9,82,4,7,NA,NA,NA,NA
"209","burleri01",1001696,"SS","0","Free Agency",1346,5139,656,1401,256,23,50,449,72,68,420,477,11,28,84,46,138,1252,33356,2349,4109,189,893,0,0,0,0,0,5633,0.272621132516054,1072,0.360575987546215,0.32824427480916,0.688820262355376,0.0846795668382744,0.0745606248890467,0.880503144654088,4.79791976225854,"0","No","No","No","No","No","No",0.088,0.29,0.315,21.9,88,4,1,NA,NA,1,NA
"210","carrach01",1001984,"SS","0","Integration",1325,4644,568,1199,172,25,55,474,31,28,491,467,4,38,67,19,109,716,18988,2206,3724,189,786,0,0,0,0,0,5192,0.258182601205857,947,0.34151593453919,0.332819722650231,0.674335657189421,0.0899460708782743,0.0945685670261942,1.05139186295503,4.47547169811321,"0","No","No","No","No","No","No",0.083,0.276,0.314,19.4,85,4,NA,NA,NA,NA,NA
"211","casege01",1002033,"OF","0","Integration",1226,5016,785,1415,233,43,21,377,349,109,426,297,0,21,52,0,48,0,0,2805,88,90,15,0,0,0,0,0,5463,0.282097288676236,1118,0.358253588516746,0.340838367197511,0.699091955714257,0.0543657331136738,0.0779791323448655,1.43434343434343,2.35970636215334,"0","No","No","No","No","No","No",0.076,0.297,0.332,15.6,94,4,NA,NA,NA,NA,NA
"212","cashno01",1002043,"1B","0","Expansion",2089,6705,1046,1820,241,41,377,1103,43,30,1043,1091,112,90,17,55,139,1819,48829,15173,1317,131,1347,0,0,0,0,0,7893,0.271439224459359,1161,0.488292319164802,0.374128975041176,0.862421294205978,0.138223742556696,0.132142404662359,0.956003666361137,7.89372905696506,"0","No","No","No","No","No","No",0.217,0.273,0.382,54.6,139,4,NA,NA,NA,NA,NA
"213","cavarph01",1002093,"1B","0","Integration",2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,89,1,103,40,1109,12435,844,149,1022,0,0,0,0,0,7612,0.292715427894581,1436,0.415605567071365,0.372306883867577,0.787912450938943,0.0785601681555439,0.1077246452969,1.37123745819398,6.54137931034483,"0","No","No","No","No","No","No",0.123,0.31,0.37,34.7,119,4,NA,1,NA,NA,NA
"214","cedence01",1002100,"CF","0","Free Agency",2006,7310,1084,2087,436,60,199,976,550,179,664,938,83,56,32,71,167,1864,49432,5984,195,91,179,0,0,0,0,0,8101,0.285499316005472,1392,0.443228454172367,0.346500432045426,0.789728886217793,0.115788174299469,0.0819651894827799,0.707889125799574,3.080259222333,"0","No","No","No","No","No","No",0.158,0.302,0.353,49.9,122,4,5,NA,NA,NA,NA
"215","chapmbe01",1002141,"OF","0","Integration",1717,6478,1144,1958,407,107,90,977,287,135,824,556,0,26,92,0,52,0,0,3737,492,172,83,0,0,0,0,0,7328,0.302253782031491,1354,0.439796233405372,0.383187772925764,0.822984006331136,0.0758733624454148,0.112445414847162,1.48201438848921,2.46301688992429,"0","No","No","No","No","No","No",0.138,0.32,0.38,41.6,115,4,NA,NA,NA,NA,NA
"216","clarkja01",1002288,"RF","0","Free Agency",1994,6847,1118,1826,332,39,340,1180,77,61,1262,1441,127,24,9,83,174,1569,41519,7127,456,105,500,0,0,0,0,0,8216,0.266686139915291,1115,0.475536731415218,0.378773125608569,0.854309857023787,0.175389483933788,0.153602726387537,0.875780707841777,3.80290872617854,"0","No","No","No","No","No","No",0.209,0.289,0.377,50.6,138,4,NA,NA,NA,2,NA
"217","crawfca02",1201,"LF","0","Modern",1716,6655,998,1931,309,123,136,766,480,109,377,1067,24,47,34,48,79,1568,41106,3319,56,36,6,0,0,0,0,0,7127,0.290157776108189,1363,0.434861006761833,0.330433562508769,0.765294569270603,0.149712361442402,0.0528974322997053,0.353327085285848,1.96678321678322,"0","No","No","No","No","No","No",0.145,0.326,0.332,41.2,104,4,1,NA,NA,1,NA
"218","danniha01",1002978,"C","0","Integration",890,2971,363,847,162,26,57,397,13,0,187,217,0,14,22,0,94,0,0,3259,455,57,64,32,0,0,0,0,3172,0.285089195557051,602,0.414675193537529,0.330390920554855,0.745066114092384,0.0684110970996217,0.058953341740227,0.861751152073733,4.17303370786517,"0","No","No","No","No","No","No",0.13,0.293,0.343,14.4,102,4,NA,NA,NA,NA,NA
"219","edmonji01",1153,"CF","0","Modern",2011,6858,1251,1949,437,25,393,1199,67,50,998,1729,91,49,10,65,122,1806,47273,4930,160,58,68,0,0,0,0,0,7970,0.284193642461359,1094,0.527121609798775,0.375909661229611,0.903031271028386,0.21693851944793,0.125219573400251,0.577212261422788,2.53107906514172,"0","No","No","No","No","No","No",0.243,0.324,0.385,64.5,132,4,8,NA,NA,1,NA
"220","glaustr01",15,"3B","0","Modern",1537,5410,889,1375,293,10,320,950,56,29,854,1377,40,46,0,45,138,1426,37325,1922,2577,180,362,0,0,0,0,0,6355,0.254158964879852,752,0.489463955637708,0.357985837922895,0.847449793560603,0.216679779701023,0.134382376081825,0.620188816267248,2.92713077423552,"0","No","No","No","No","No","No",0.235,0.281,0.365,34.3,120,4,NA,NA,1,2,NA
"221","harrato01",1005384,"3B","0","Free Agency",2155,7402,1115,1954,307,40,195,918,238,94,1153,868,51,63,76,72,155,2024,53570,2530,4965,279,765,0,0,0,0,0,8690,0.263982707376385,1412,0.395298567954607,0.364787111622555,0.760085679577162,0.0998849252013809,0.132681242807825,1.32834101382488,3.47795823665893,"0","No","No","No","No","No","No",0.131,0.274,0.347,45.8,116,4,NA,NA,NA,NA,NA
"222","hendrge01",1005642,"RF","0","Free Agency",2048,7129,941,1980,343,27,267,1111,59,47,567,1013,77,22,21,86,211,1808,48339,4758,207,65,117,0,0,0,0,0,7804,0.277738813297798,1343,0.445784822555758,0.329190158892875,0.774974981448634,0.12980522808816,0.072655048692978,0.559723593287266,2.42431640625,"0","No","No","No","No","No","No",0.168,0.289,0.343,28.2,115,4,NA,NA,NA,2,NA
"223","hortowi01",1006038,"LF","0","Free Agency",2028,7298,873,1993,284,40,325,1163,20,38,620,1313,95,58,17,59,195,1167,29738,1921,60,58,8,0,0,0,0,0,8035,0.273088517402028,1344,0.456563442038915,0.332420659614188,0.788984101653103,0.16341008089608,0.0771624144368388,0.472201066260472,0.976824457593688,"0","No","No","No","No","No","No",0.183,0.292,0.351,27.5,119,4,NA,NA,NA,NA,NA
"224","howarfr01",1006080,"LF","0","Expansion",1895,6488,864,1774,245,35,382,1119,8,9,782,1460,135,33,7,43,219,1670,41813,4412,277,104,213,0,0,0,0,0,7346,0.273427866831073,1112,0.498612823674476,0.352436700245031,0.851049523919507,0.198747617751157,0.106452491151647,0.535616438356164,2.47440633245383,"0","No","No","No","No","No","No",0.225,0.297,0.374,38.7,140,4,NA,NA,NA,NA,NA
"225","johnsda02",1006440,"2B","0","Free Agency",1435,4797,564,1252,242,18,136,609,33,25,559,675,57,40,26,43,126,1308,35051,3862,3339,142,860,0,0,0,0,0,5439,0.260996456118407,856,0.404002501563477,0.340319911748483,0.74432241331196,0.124103695532267,0.102776245633388,0.828148148148148,5.01811846689895,"0","No","No","No","No","No","No",0.143,0.277,0.336,28.9,112,4,3,NA,NA,NA,NA
"226","kennete02",1006850,"C","0","Free Agency",1491,4979,474,1313,244,12,113,628,6,15,365,855,86,16,22,39,125,1312,34633,6754,638,108,103,68,0,1051,478,0,5399,0.263707571801567,944,0.385619602329785,0.313761807742174,0.69938141007196,0.158362659751806,0.0676051120577885,0.426900584795322,4.95774647887324,"0","No","No","No","No","No","No",0.122,0.296,0.308,24.1,94,4,NA,NA,NA,1,NA
"227","kluszte01",1007020,"1B","0","Expansion",1718,5929,848,1766,290,29,279,1028,20,10,492,365,70,23,3,23,143,668,17252,12652,799,97,1269,0,0,0,0,0,6467,0.297857986169674,1168,0.497723056164615,0.352713777640328,0.850436833804942,0.0564403896706355,0.0760785526519252,1.34794520547945,7.82945285215367,"0","No","No","No","No","No","No",0.2,0.28,0.377,27.2,120,4,NA,NA,NA,NA,NA
"228","knoblch01",609,"LF","0","Steroids",1632,6366,1132,1839,322,64,98,615,407,117,804,730,22,139,20,56,116,1546,40041,2852,3844,125,840,0,0,0,0,0,7365,0.288878416588124,1355,0.405749293119698,0.377732518669382,0.783481811789081,0.0991174473862865,0.109164969450102,1.1013698630137,4.10294117647059,"0","No","No","No","No","No","No",0.117,0.311,0.352,39.8,109,4,1,NA,NA,2,NA
"229","lavagco01",1007386,"3B","0","Integration",1043,3509,487,945,183,37,40,486,63,0,485,244,0,12,33,0,86,0,0,1364,1940,197,237,0,0,0,0,0,4006,0.269307495012824,685,0.37674551154175,0.359960059910135,0.736705571451885,0.0609086370444333,0.121068397403894,1.98770491803279,3.16778523489933,"0","No","No","No","No","No","No",0.107,0.281,0.348,12.1,103,4,NA,NA,NA,NA,NA
"230","loducpa01",662,"C","0","Modern",1082,3892,483,1112,222,8,80,481,20,19,266,295,23,58,42,44,138,968,25801,6879,532,75,112,51,0,610,267,0,4260,0.285714285714286,802,0.408530318602261,0.337089201877934,0.745619520480195,0.0692488262910798,0.0624413145539906,0.901694915254237,6.84935304990758,"0","No","No","No","No","No","No",0.123,0.29,0.325,16.1,97,4,NA,NA,NA,NA,NA
"231","lopesda01",1007750,"CF","0","Free Agency",1812,6354,1023,1671,232,50,155,614,557,114,833,852,38,31,74,48,126,1607,42096,3558,3931,177,822,0,0,0,0,0,7266,0.262983947119924,1234,0.388416745357255,0.348885218827415,0.737301964184671,0.117258464079273,0.114643545279383,0.977699530516432,4.13300220750552,"0","No","No","No","No","No","No",0.125,0.281,0.336,41.8,111,4,1,NA,NA,NA,NA
"232","lowelmi01",527,"3B","0","Modern",1601,5813,771,1619,394,7,223,952,30,14,548,817,45,52,1,84,170,1489,39101,1468,2725,104,340,0,0,0,0,0,6497,0.278513676242904,995,0.463788061242044,0.341542250269355,0.805330311511399,0.125750346313683,0.0843466215176235,0.670746634026928,2.61898813241724,"0","No","No","No","No","No","No",0.185,0.287,0.346,26.1,108,4,1,NA,1,1,NA
"233","luzingr01",1007855,"LF","0","Free Agency",1821,6505,880,1795,344,24,307,1128,37,31,845,1495,95,84,1,79,147,1249,31116,2120,105,57,26,0,0,0,0,0,7513,0.275941583397387,1120,0.477786318216756,0.36257154265939,0.840357860876147,0.198988420071875,0.112471715692799,0.565217391304348,1.22185612300934,"0","No","No","No","No","No","No",0.202,0.311,0.373,32.7,131,4,NA,NA,NA,NA,NA
"234","marisro01",1008110,"RF","0","Expansion",1463,5101,826,1325,195,42,275,851,21,9,652,733,42,38,12,43,75,1316,35206,2649,76,49,15,0,0,0,0,0,5834,0.25975298960988,813,0.476181140952754,0.345389098388756,0.82157023934151,0.125642783681865,0.111758656153582,0.889495225102319,1.86261107313739,"0","No","No","No","No","No","No",0.216,0.254,0.361,36.9,126,4,1,2,NA,NA,NA
"235","martipe01",1008189,"OF","0","Integration",1189,4117,754,1227,270,75,59,501,146,0,369,438,0,13,22,0,44,0,0,1692,774,124,58,0,0,0,0,0,4499,0.298032547971824,823,0.443041049307748,0.357635030006668,0.800676079314417,0.0973549677706157,0.082018226272505,0.842465753424658,2.0740117746005,"0","No","No","No","No","No","No",0.145,0.323,0.367,20.2,114,4,NA,NA,NA,NA,NA
"236","mcgeewi01",1008513,"CF","0","Steroids",2201,7649,1010,2254,350,94,79,856,352,121,448,1238,58,15,30,46,157,1744,47835,4295,136,108,29,0,0,0,0,0,8158,0.294679043012158,1731,0.395999477055824,0.333047315518509,0.729046792574334,0.151752880607992,0.0549154204461878,0.361873990306947,2.01317582916856,"0","No","No","No","No","No","No",0.101,0.341,0.323,27.6,101,4,3,1,NA,1,NA
"237","moneydo01",1009052,"3B","0","Free Agency",1720,6215,798,1623,302,36,176,729,80,51,600,866,45,40,90,53,121,1477,39118,2697,3242,150,554,0,0,0,0,0,6908,0.261142397425583,1109,0.406275140788415,0.327591198610307,0.733866339398722,0.12536189924725,0.0868558193398958,0.69284064665127,3.45290697674419,"0","No","No","No","No","No","No",0.145,0.277,0.331,32,106,4,NA,NA,NA,NA,NA
"238","moorete01",1009128,"OF","0","Integration",1298,4700,719,1318,263,28,80,513,82,0,406,368,0,16,82,0,76,0,0,3126,118,52,24,0,0,0,0,0,5122,0.280425531914894,947,0.39936170212766,0.339711050370949,0.739072752498608,0.0718469347910972,0.0792659117532214,1.10326086956522,2.49922958397535,"0","No","No","No","No","No","No",0.119,0.291,0.344,19.4,99,4,NA,NA,NA,NA,NA
